building_subtype,climate_zone,year_built,weekly_hours,gfa,fifth_percentile,twenty_fifth_percentile,median,mean,seventy_fifth_percentile,ninety_fifth_percentile,climate_zone_description,year_reported,row_count
Other - Public Service,5A,All,40-48,"10,000 - 24,999",23.555000000000003,37.699999999999996,63.849999999999994,65.19444444444444,78.55000000000001,129.24499999999995,Cool Humid,2023,6-29
Other - Public Service,5A,All,40-48,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,40-48,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,40-48,"5,000 - 9,999",21.42,31.9,47.2,69.31764705882352,62.4,206.81999999999988,Cool Humid,2023,6-29
Other - Public Service,5A,All,40-48,"50,000 - 99,999",21.42,24.325000000000003,31.450000000000003,51.875,55.875,128.27999999999997,Cool Humid,2023,6-29
Other - Public Service,5A,All,40-48,All,15.450000000000001,28.8,49.55,62.99545454545454,78.55000000000001,158.625,Cool Humid,2023,50-99
Other - Public Service,5A,All,48.01 - 60,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,48.01 - 60,"10,000 - 24,999",53.025,70.32499999999999,87.85,103.0,121.275,180.25,Cool Humid,2023,6-29
Other - Public Service,5A,All,48.01 - 60,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,48.01 - 60,"5,000 - 9,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,48.01 - 60,"50,000 - 99,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,48.01 - 60,All,23.7,49.0,57.9,72.60952380952381,89.7,179.1,Cool Humid,2023,6-29
Other - Public Service,5A,All,60.01 - 84,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,60.01 - 84,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,60.01 - 84,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,60.01 - 84,"5,000 - 9,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,60.01 - 84,All,35.56,53.300000000000004,61.55,91.29166666666667,99.97500000000001,225.85999999999996,Cool Humid,2023,6-29
Other - Public Service,5A,All,84.01-167,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,84.01-167,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,84.01-167,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,84.01-167,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,84.01-167,"5,000 - 9,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,84.01-167,All,29.115000000000002,64.625,100.85,93.2375,115.675,152.40499999999997,Cool Humid,2023,6-29
Other - Public Service,5A,All,All,"1,000 - 4,999",7.03,34.45,51.8,78.43023255813954,105.80000000000001,207.35,Cool Humid,2023,30-49
Other - Public Service,5A,All,All,"10,000 - 24,999",25.650000000000002,51.25,74.19999999999999,75.79444444444445,90.5,140.57500000000002,Cool Humid,2023,30-49
Other - Public Service,5A,All,All,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,All,"25,000 - 49,999",23.4,42.475,63.05,69.94444444444444,95.275,126.86999999999999,Cool Humid,2023,6-29
Other - Public Service,5A,All,All,"5,000 - 9,999",14.925,38.0,55.05,68.23421052631579,82.025,140.22999999999993,Cool Humid,2023,30-49
Other - Public Service,5A,All,All,"50,000 - 99,999",22.060000000000002,27.75,46.35,71.175,98.375,176.75999999999996,Cool Humid,2023,6-29
Other - Public Service,5A,All,All,All,13.875,36.9,59.6,73.3717105263158,94.0,177.44999999999996,Cool Humid,2023,100-249
Other - Public Service,5A,All,Fewer than 40,"1,000 - 4,999",7.495,14.725,34.599999999999994,63.79,42.8,225.84499999999983,Cool Humid,2023,6-29
Other - Public Service,5A,All,Fewer than 40,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,Fewer than 40,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,Fewer than 40,"5,000 - 9,999",41.425,45.425000000000004,58.650000000000006,60.38333333333333,65.05,88.225,Cool Humid,2023,6-29
Other - Public Service,5A,All,Fewer than 40,All,12.49,26.1,41.9,58.89473684210526,59.2,159.28999999999968,Cool Humid,2023,6-29
Other - Public Service,5A,All,Open Continuously,"1,000 - 4,999",51.949999999999996,68.1,130.85,121.73333333333333,161.575,190.075,Cool Humid,2023,6-29
Other - Public Service,5A,All,Open Continuously,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,Open Continuously,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,Open Continuously,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,Open Continuously,"5,000 - 9,999",21.940000000000005,74.575,87.25,85.4,109.3,133.69,Cool Humid,2023,6-29
Other - Public Service,5A,All,Open Continuously,"50,000 - 99,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,All,Open Continuously,All,36.725,56.175000000000004,90.2,96.52307692307693,123.65,190.075,Cool Humid,2023,6-29
Other - Public Service,5A,Before 1946,40-48,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,40-48,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,40-48,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,40-48,"5,000 - 9,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,40-48,"50,000 - 99,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,40-48,All,18.580000000000002,25.9,39.1,72.3,64.8,229.3799999999999,Cool Humid,2023,6-29
Other - Public Service,5A,Before 1946,60.01 - 84,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,60.01 - 84,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,60.01 - 84,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,60.01 - 84,All,,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,84.01-167,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,84.01-167,All,,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,All,"1,000 - 4,999",6.340000000000001,22.35,39.1,41.47142857142857,44.4,94.70999999999995,Cool Humid,2023,6-29
Other - Public Service,5A,Before 1946,All,"10,000 - 24,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,All,"100,000 - 199,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,All,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,All,"5,000 - 9,999",32.695,43.825,58.650000000000006,84.67,77.925,224.4449999999997,Cool Humid,2023,6-29
Other - Public Service,5A,Before 1946,All,"50,000 - 99,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,All,All,16.580000000000002,29.4,47.2,65.976,78.9,123.83999999999997,Cool Humid,2023,6-29
Other - Public Service,5A,Before 1946,Fewer than 40,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,Fewer than 40,"5,000 - 9,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,Fewer than 40,All,11.915000000000001,38.1,42.3,46.325,56.125,84.56499999999998,Cool Humid,2023,6-29
Other - Public Service,5A,Before 1946,Open Continuously,"1,000 - 4,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,Open Continuously,"25,000 - 49,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,Open Continuously,"5,000 - 9,999",,,,,,,Cool Humid,2023,≤5
Other - Public Service,5A,Before 1946,Open Continuously,All,,,,,,,Cool Humid,2023,≤5
Other - Public Service,5B,1946-1959,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,40-48,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,60.01 - 84,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,All,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,All,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,Fewer than 40,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1946-1959,Fewer than 40,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,40-48,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,40-48,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,40-48,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,48.01 - 60,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,60.01 - 84,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,All,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,All,"25,000 - 49,999",21.900000000000002,30.400000000000002,42.3,51.0,64.85,94.75,Cold Dry,2023,6-29
Other - Public Service,5B,1960-1979,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,All,All,25.12,49.4,96.3,88.2,125.1,156.17999999999995,Cold Dry,2023,6-29
Other - Public Service,5B,1960-1979,Fewer than 40,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Fewer than 40,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Fewer than 40,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Open Continuously,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Open Continuously,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Open Continuously,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Open Continuously,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1960-1979,Open Continuously,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,40-48,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,40-48,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,48.01 - 60,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,60.01 - 84,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,60.01 - 84,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,All,All,48.86,98.2,110.6,104.77777777777777,120.0,143.2,Cold Dry,2023,6-29
Other - Public Service,5B,1980-1999,Fewer than 40,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,Fewer than 40,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,Open Continuously,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,1980-1999,Open Continuously,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,40-48,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,40-48,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,48.01 - 60,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,48.01 - 60,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,84.01-167,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,84.01-167,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,All,All,38.36,60.3,89.4,108.65555555555555,108.3,251.23999999999992,Cold Dry,2023,6-29
Other - Public Service,5B,2000-2009,Open Continuously,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,Open Continuously,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,Open Continuously,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2000-2009,Open Continuously,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,40-48,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,40-48,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,48.01 - 60,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,84.01-167,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,84.01-167,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,84.01-167,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,All,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,All,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,All,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,2010 and after,All,All,49.63,61.65,73.6,116.71428571428571,102.4,293.8199999999998,Cold Dry,2023,6-29
Other - Public Service,5B,All,40-48,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,40-48,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,40-48,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,40-48,All,65.15,78.1,96.3,101.2909090909091,125.44999999999999,145.5,Cold Dry,2023,6-29
Other - Public Service,5B,All,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,48.01 - 60,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,48.01 - 60,All,47.09,77.55,101.4,118.56,119.525,255.79499999999973,Cold Dry,2023,6-29
Other - Public Service,5B,All,60.01 - 84,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,60.01 - 84,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,60.01 - 84,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,60.01 - 84,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,84.01-167,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,84.01-167,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,84.01-167,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,All,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,All,"10,000 - 24,999",38.18,49.3,52.5,70.85714285714286,93.0,117.02999999999997,Cold Dry,2023,6-29
Other - Public Service,5B,All,All,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,All,"25,000 - 49,999",23.740000000000002,38.75,60.9,69.6,101.575,120.505,Cold Dry,2023,6-29
Other - Public Service,5B,All,All,"5,000 - 9,999",63.15,94.7,114.5,144.55,125.3,307.075,Cold Dry,2023,6-29
Other - Public Service,5B,All,All,"50,000 - 99,999",66.075,79.525,100.44999999999999,118.45,123.25,233.59499999999986,Cold Dry,2023,6-29
Other - Public Service,5B,All,All,All,29.05,52.975,92.85,100.24285714285715,120.75,169.77999999999994,Cold Dry,2023,30-49
Other - Public Service,5B,All,Fewer than 40,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Fewer than 40,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Fewer than 40,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Fewer than 40,"5,000 - 9,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Fewer than 40,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Open Continuously,"1,000 - 4,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Open Continuously,"10,000 - 24,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Open Continuously,"200,000 - 499,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Open Continuously,"25,000 - 49,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Open Continuously,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,All,Open Continuously,All,20.92,28.8,97.3,83.65555555555555,125.1,160.92,Cold Dry,2023,6-29
Other - Public Service,5B,Before 1946,40-48,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,Before 1946,40-48,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,Before 1946,All,"50,000 - 99,999",,,,,,,Cold Dry,2023,≤5
Other - Public Service,5B,Before 1946,All,All,,,,,,,Cold Dry,2023,≤5
Other - Public Service,6A,1946-1959,40-48,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,40-48,All,,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,48.01 - 60,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,48.01 - 60,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,48.01 - 60,All,,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,60.01 - 84,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,60.01 - 84,All,,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,All,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,All,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,All,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,All,All,25.085,31.974999999999998,55.0,64.4875,77.8,130.76999999999998,Cold Humid,2023,6-29
Other - Public Service,6A,1946-1959,Open Continuously,"10,000 - 24,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1946-1959,Open Continuously,All,,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,40-48,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,40-48,"10,000 - 24,999",39.225,40.724999999999994,52.1,94.8,94.075,236.72499999999997,Cold Humid,2023,6-29
Other - Public Service,6A,1960-1979,40-48,"200,000 - 499,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,40-48,"25,000 - 49,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,40-48,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,40-48,All,33.14000000000001,45.0,69.6,91.80588235294118,102.7,264.23999999999995,Cold Humid,2023,6-29
Other - Public Service,6A,1960-1979,48.01 - 60,"1,000 - 4,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,48.01 - 60,"10,000 - 24,999",16.2,25.9,29.9,33.58181818181818,38.9,57.3,Cold Humid,2023,6-29
Other - Public Service,6A,1960-1979,48.01 - 60,"25,000 - 49,999",23.225,29.675,38.35,36.75,42.3,49.425,Cold Humid,2023,6-29
Other - Public Service,6A,1960-1979,48.01 - 60,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,48.01 - 60,"50,000 - 99,999",,,,,,,Cold Humid,2023,≤5
Other - Public Service,6A,1960-1979,48.01 - 60,All,21.87,27.825,38.05,68.54642857142858,53.3,184.96499999999978,Cold Humid,2023,6-29
Other - Public Service,6A,1960-1979,60.01 - 84,"5,000 - 9,999",,,,,,,Cold Humid,2023,≤5
